id,company,,job-title,location,posting-link
2a99fcbe447b41a,iCode Palo Alto,,After School Instructor (Part-time),"Palo Alto, CA 94301 (Community Center area)",/pagead/clk?mo=r&ad=-6NYlbfkN0CtlCdohHBCkcQMrT8kwLzCIaDkHay2PnpdmY4_V6i0ML6h12Sy3x3WU3l59StxAI9QGlpr_53AIXAGYe9qevbnoz46YjhEm_PvDKs_twD92umIyjA5QQ8l2-q7zKLQR0JRMSmGiXVThXmpA0pgNTqH0cp_1eUaTOh1TMDGfQX6y52SqDKc0KRD2EG3Sb95jgQousAqD0xeox7LlEEtvdonR2VXwlanFdbIVZFkbwDLDJckPVEZB23zdpTdNSX_De0s5SNJoEZZFgM9oymeg-V8IV63fBFYQ60ZUOGjZGUl0yXnBhAKhzWIZgOirTfTZlGi4YDZ_r0z39rhbCZJip2lv9tq5116z37J2NNDnrvF96694dEQTFXlP8ManzXpbp5q0rn9bwAOhmmJmmMPpCXvTGdoDrONngtRT3zOXExn-bc_pQldEwpd9OxMpzt9gR7Uk_gZuVBpZVvC8nXqdDyyfTja9zMNfHWiZaXL-cBc_BSvVhymJbzFu0eAflNB2LYTXuN0jcv44kMaYOKzzuL4ndZd-N01IfZlTVKMuZckxHvrgFiLyeGl6O_RfmPjOGnxf-slrlCk5CeEtDlJSpJg7q3gMWBFxNVM_Ljmcg_Hg1AaVjsxNycS&xkcb=SoBG-_M3IF2unl3I7Z0ObzkdCdPP&p=5&fvj=1&vjs=3
8a3e514261af9f91,Apple,,Accessibility Software Automation Engineer,"Cupertino, CA",/rc/clk?jk=8a3e514261af9f91&fccid=c1099851e9794854&vjs=3
7600b06d995a8bd0,NVIDIA,,"Solutions Architect, WWFO - New College Grad","Santa Clara, CA",/rc/clk?jk=7600b06d995a8bd0&fccid=c267f29f0f85e8b8&vjs=3
159c4f5ccac8d3d9,January,,Gen AI Engineer,"Menlo Park, CA",/rc/clk?jk=159c4f5ccac8d3d9&fccid=27673666227bd960&vjs=3
e8d04e2d67492e11,University of California Berkeley,,Staff Research Associate 1 (9613C) - 60183,"Hybrid remote in Berkeley, CA 94720",/rc/clk?jk=e8d04e2d67492e11&fccid=db52f1353185d77b&vjs=3
fa2fb00babcb483c,Apple,,WiFi Performance Software Engineer,"Cupertino, CA",/rc/clk?jk=fa2fb00babcb483c&fccid=c1099851e9794854&vjs=3
47fb32bb62df4281,Apple,,Software Developer Test - CoreLocation,"Cupertino, CA",/rc/clk?jk=47fb32bb62df4281&fccid=c1099851e9794854&vjs=3
7db3e5e54689db18,Johnson & Johnson,,"R&D Engineer III, Systems and Robotics","Redwood City, CA",/rc/clk?jk=7db3e5e54689db18&fccid=0bed8e17bc113980&vjs=3
baddb7013a62ba11,XomegaIT Inc,,AI Customer Support,"Milpitas, CA",/company/XomegaIT-Inc/jobs/Customer-Support-Representative-baddb7013a62ba11?fccid=72e1109b86803087&vjs=3
bf086a647de67653,TikTok,,Software Engineer Graduate (Monetization Technology - Business Integrity - Customer Experience) - 2024 Start (BS/MS),"San Jose, CA",/rc/clk?jk=bf086a647de67653&fccid=caed318a9335aac0&vjs=3
8966d2a5ce7576b0,Tesla,,"Robotics CAE Engineer, Tesla Bot","Palo Alto, CA",/rc/clk?jk=8966d2a5ce7576b0&fccid=86e9be6ce380173e&vjs=3
4c14c8fff6bb5b1,Sandia National Laboratories,,W80-4 Systems Engineer - Electrical (Early/Mid-Career),"Livermore, CA",/pagead/clk?mo=r&ad=-6NYlbfkN0BdI5vrJcl4iNCACeycF7SOUtI3c7RKoL2EvjheEbCbdbbBOMBjX1TjRNHGhGl97pCT9LXpwLot82Rfse1DeojyiQ8NDNyFFc8h5WHLHoX0ynvLUQxYIxQQvd1t1i-_CsKty7qjo9ZT1Rzls3NOq0Y6dIZmbycJEkIGe8HvUWxgDmUzKxIRVq__2aJoVhaf3H6DieXQ_NQW0Bd5Pkv4-_K8kehQLfi0eJC0BQA0at88Yni6JdQ06prhDedk0Y-QRuzk4uecX7ett5mnyYhZBvJj2LebgFu6Y8gpBPqHaGbqFmubCPHZzCZ8BVBg5fFLLlQReaxe7qIxQU_QbXh_zqNNTF19Y_JpMV7iXxwJDTk2GcVxQ3cYsnscBPHGCbfk6nX_ME501eExbKEYzbMUzpWetCHwIPQY8uBboc8fgvme2Eha7V1Hlw8TnRl_IY3kVVjI1UVtQc9Grzmrih18blyKKPaoO7pfVjLUNPUImGF1lmL1srF0xVGfcYZK-LSjASAb0TsFYtg3KMRP45Kk48KSwqdEkhYZ7xuV4OT9Q8RcMbN7CJNxKtE0zgUcKJluPvNIxuLCq68eSeFvMOsJqrVI0NgzNEpU9A9OGJWJhXWgxNpMl_AXKcrzzQuZzCVA8z1TKg_XmYcxMTppbGdAAlFoCL-nQprcRwRPLDvXzGmNGw5DF55oHwLJ4EMcOhNvwAk5oNRfg3KgjZATwZZJGtnv-IGcE1ifwYKNgIsM8A_Nv4csLHX0CttR2SpKM0bUAD8uLLgpGJX2IAtTWgxg0jagkbja0nzSWwUtXTOMsU71Aw==&xkcb=SoCM-_M3IF2t83xjy50FbzkdCdPP&p=9&fvj=0&vjs=3
d8977cee45286cb,theCoderSchool,,"Coding Tutor (in-person/remote Fremont, CA) at theCoderSchool","Fremont, CA 94538 (Downtown area)",/pagead/clk?mo=r&ad=-6NYlbfkN0D779NqIiGI0q78WgjCh2jMVoBT9GmHZdwy_hfb4tVsySt4hzIOM69mz0hh_akIq9Cxj8iLh6kZxKWyLdQ8nI2EBIMYS9McpivB0lRBB0LxifF-_9IygvmNdVxjLNQybspiBzO_WLJ8f0KcD8y_-FfDmGaVle_bxKuBlcCVklJZKiakKg4mRoWni22xmJiVkPS1ReWkD1ZjRQJLfsgVA5mZ0eZKLQFPzBtc_H6I-LEtavA2R8CiIx-GF8o5s4eYsLeoUnYr_H4gwvWtdGjZ9lXcY4d0kYqtfvcaFy7norPF8aL-MSmCjDMAbz0rTb-qLpjvoaxtFtQ9vtd4PY2IrEJ2k3_c8x6uZgTciV5FG4BJLVptCPyZVH84oUCiiAC0kGBG47eOWo7yjd3MS3HNfpXLxTYT6_3QaqMIagXJuxd30e4cyVyHeO8hZl45BJoFzWTBFD6MFVG0fEXDNWxoJlHwC4zilntt5e9HwF3_JBjLFkMzr6-FXpq2kD0vEBUk9bOZdI5liU-pCxHbjBoRIRrLeWThBhkaE2tVX8z8ETBbpEm5uc3DW1wXjS27QDhWB1jqKjp1Vw7Zi9K5f7semfCscBt0CelvyTu7aXAZhJ_res2dCTlZ0t9uaVbKLu2cbEExKfVSAwmGDgyta8Wtqq0qRT8SC3RhiPJO9Z5DJI2dQw==&xkcb=SoD7-_M3IF2tC2XI450PbzkdCdPP&p=4&fvj=1&vjs=3
9da6ca2c7b7f130,Challenger School Foundation,,Computer Teacher,"San Jose, CA 95112 (North Valley area)",/pagead/clk?mo=r&ad=-6NYlbfkN0CBfIXtJMQT0AQ7TXn7HLb1EXpD7y1Hg-RzLugxyGP5fimgtbbxLlXeHTq8DDceDkoLuET9tQAyxrKPbLpLrkSVabn433d7asO6j22fKZJxtfODc6bXVFKe01NaOFTH-yIZo3c4SzFobZqTknWXBKz3bCt3QW6-cb9XB0onIgG44bQ8HWql7c-o6LpmEktGPWCHSv18LfAezJXaxjbISdJaaELFjF_FnwZ8JEQL2AupJy9CiuhTaX78vYGmdOe-AB3Npg1Rp1UTcgtPtOstS8SCOsnuxnl7N5q1anoVde-WcQiPodJ2zMDsPHZXyPIoMU6VFS9uTFj0kIic9gdTkKoyAp8Z5bFtMBjCJKAdxur4KS8XIkny7t9-p2ihXBbcR0fEU5ikSoe4rxBaILyaFVvfYpSGCA__EMDlKgKzGKH7eg816Syq1fJCPBtuSZdm_72d800de4HhXFceM5nfZjLhni299rmYyjzNdDqIYjcHRO5c_Xuc4BePuHcFs6ErrhdsvGX5mswJpRGSDDtVcTLwWB6vWCjXZ2K9Ma3u2AiIna_agCwzFaX9kb2mxsfloLZ8eHdcDR-EArXmlyHShP6bufUIBfDP6d2eylEV9fkBPhrcfu78IeSb9lzDd10Wteaj8ZiF1NMLAFKIGL5RzN2YGn-4skTAv32vDnhN3s9LGjCnThHGEhxjFbQ2Nk_oW0eU-S5yc6ZiFQ==&xkcb=SoBP-_M3IF2tC2XI450ObzkdCdPP&p=5&fvj=0&vjs=3
2a99fcbe447b41a,iCode Palo Alto,,After School Instructor (Part-time),"Palo Alto, CA 94301 (Community Center area)",/pagead/clk?mo=r&ad=-6NYlbfkN0CtlCdohHBCkcQMrT8kwLzCIaDkHay2PnpdmY4_V6i0ML6h12Sy3x3WU3l59StxAI9QGlpr_53AIXAGYe9qevbnoz46YjhEm_PvDKs_twD92umIyjA5QQ8l2-q7zKLQR0JRMSmGiXVThXmpA0pgNTqH0cp_1eUaTOh1TMDGfQX6y52SqDKc0KRDrKzaEJhqhDAyPzK-eBjdKIA7i4ZIeRlX9qv6izBjTUy1XEtWcedtiLdA2a8PTWrPj6pwc6jxF0sRc1MA4aJ8zpskEGf5pImPtNEbe0KWeH0BXy7KVXolY8f3Y-EwCrddZ0z7elE9igv0-H3e-kj5KTiYDPC_QbA48mnPtgk4SR49x1aZrEXlBPjaxHQBW01uvSuoHcGQXbyegGaWo7jQgpbeWCFeeJZ95NMuvx52v-5cA3vmM69Sc-SZ_OTv8ctjLJMzzIItF_zy50rPCK-h9DW3oIw2QrNk3A56c7kWUhyXny3utoidh5sqhthm8zVp4lxB1wRZ5TPnMhdT9WFUIXb8dS8ThyBMHAGPbni9Y6vrHszkHEYCcrBpp8DkUpREvSVvw_QvMOjAUPASFw-9JUwh-NQDoVtqyrpDtjrFjZ9ihfk8kFyt1jAkuRmj9l_2&xkcb=SoA1-_M3IF2s-1XI9h0KbzkdCdPP&p=1&fvj=1&vjs=3
7eefccc9cf5e294,Actalent,,Embedded Software Security Engineer,"Union City, CA 94587",/pagead/clk?mo=r&ad=-6NYlbfkN0ChYVx_I3yfZ_JDY3EFoivtqvi_stwnZ_kRt8Dowt_l_YMK3tlUtp7TYLJL6B3ikFlvChVVjdCdGtYNi8pkJ64yfZQCiH4kD9xjYmz-Q9QvmQoz6druf276ovyX97FRva5gv7wIAQai3DRGPisRcA78bZVWQgZQIUDl7C7aVfpMIbSAF4jVkj1-th_u2HW2G5JZ1rQx5MuxnPQ_-s1QRcgwcx4CnK2TWAMRjkOL8m8Mfe-fu9HSwuG4NU3w7Oqb3OwYH1LgGOe0utvqpil2A9aoroeTBTXTznUp34YONElmN2lXTcXh0AZo62wWHRcvhRqzOgcyj_z6-WBKP9avZo_trcA-y6E8OgllWcxg8ZSXY5pXuLujPyAIgUQU_DfYyEr9PhRUk1E_iY7-On9tMtXMATgklYC4FAWOPoJl9VvglS15AR21AgpSUrkG4ig7yRhlPCmTFNCol03Uo1XP1Jym9wsW5Hx_OzmGioSsn82BojJkSzZrq5wJmXU5p0gLnsEMoABad1Z7cA7ZbyUjKepWUEqYE3HFlNtDCPAZInWHxJja8A_pkd4xsDTrb7n2ltu_GFac56wh9qVfUo_JMJTBx12AnDV_JFjNICtVKEGPNJlOL4Rmqmp_cjrTA3bE4GanKtdztatmzq9t19BNUow9q4c135xxUCG3yK6VTjf0_M4cFipEOyvL6-HDMSU4wABW4BHfB4L3bj58M-zyaEOdkttneS9NVbIQzf7JW0S4xCbOSIsS-ln8gCfqFzgdlyEZUOcCCN3Zo7zYHvLQNoUxdKW2qVTIoMJD_ad6Bj0iZRl8xUFBeTom1BLsJREvRBVRYCNFxztRpfWNU3b0JHK06N-3s7XwggTqu7NQxAfvoIin8Jnx1uN9GaekUKg_j0dZuGBFLe9XK0lNAG_j_cF9_gfqqzmPmJo-odSB1p5c0__Gsqh41qZOGm9f2ibfmFP-RUc18S5V4LeSPOImdu1MXFEh-LGU6pgpajnTRczWVBrYejDNpEm1UUeZm79bKu7OVf5bUrqDSzLsfeiryNIf-DcACuO0ufdEMF6uinTmDX5b5Ma_zYlki_Q-KKXq3Zxiz0f545t8_v7erm5zlq8kZfnYGypyLBXqsn2xmIKPbHXrIj4W4aUEYAXWs6dw9mFjoB83ngwzWWQy24iqzRuXP4B00DK7XyU=&xkcb=SoBq-_M3IF2sGCXI9h0LbzkdCdPP&p=0&fvj=0&vjs=3
3b0970bc8d72932,theCoderSchool Palo Alto,,Code Coach,"Palo Alto, CA 94306 (South of Midtown area)",/pagead/clk?mo=r&ad=-6NYlbfkN0AS3oPsAAmCngCu4U51_2RxXyfS7TdWOFtWPOafNW52I3vGu1HQ69_gcbE0no7U4rju44uiZ8WO0OGeVHU2SdMHUACe2K24bUAJest0HwEXr2Ols4vqujp7VhIkl4G5TCK4qVQtQRwkUoD-5dXzCMjjMgqgTqrCJx9sHjtUpzEFiur2bGaGKUa4ebh2s9cLHhOa5xDvem_XykO2RvWTYLExm_zVbsSgHm8VVWQWGE7gQ7m9Vs6YvPX5xJdKb1aXYZViQ1IS6L0E4i4KKDaaAm56VNnN0-WlXK-XL6bSl-f1W48CXAOARZDC-0512NQb6ekb5QrXQfNG2wYpC2j24UlOLoV0EioY8z9Ysn_O-jo17ADASxi8Bo2GpfeX1udsJ3V14bTLg8YBrFNMirT7NWwZdtydcHKcT9JDsMwoa4eAy96HaXzey8-2zWa3mrU7MoYbuqisrYRdeCDJQL5odHuK7uO6AJpFbYo4-AanvdxUXSyij5bd3nB97xfgCI7sOao1RWBr3pNpgfAh74Wmk8eqkrKwIMluP-JuXbYilUv16wrj9VwlJMTFhI1RtjL67BK2rw2qH4SAjwn8SNIlP9Ke&xkcb=SoDe-_M3IF2sGCXI9h0KbzkdCdPP&p=1&fvj=1&vjs=3
d8977cee45286cb,theCoderSchool,,"Coding Tutor (in-person/remote Fremont, CA) at theCoderSchool","Fremont, CA 94538 (Downtown area)",/pagead/clk?mo=r&ad=-6NYlbfkN0D779NqIiGI0q78WgjCh2jMVoBT9GmHZdwy_hfb4tVsySt4hzIOM69mz0hh_akIq9Cxj8iLh6kZxKWyLdQ8nI2EBIMYS9McpivB0lRBB0LxifF-_9IygvmNdVxjLNQybspiBzO_WLJ8f0KcD8y_-FfDmGaVle_bxKuBlcCVklJZKiakKg4mRoWnekOoXJthKokJgkGnEJi9pBggFpgOCdY1vLQeOXUVwTpUSVYo0Hd5TJDlOxVpYlJtPuZV-JKG3fG37NpAu1wcK3KB3-ZcuDVwIgsnFsm02v3gHxkSeAF8LDtwnFElTLGHB-PIXZM7tLfB9Mt3GhjW4z3X0mqfIUgeolyX8977XJwwCEr15eYUpPHLuW_45uf2cSvRHnxwLNv0K-gQ883gvis_yuVsBDWqveZqi9pRsouMu-Bj2JYlVANvKq8nXV0cFk-uo8wlMtmDySNlle1JYcWPBNmcW5GtISzgxLT_WgWWNRwjMKoP3Qno816Kh1zHClHoYXl-DuFgmWMy1FLBguvvDRksuBcG0BucFoXzuBWn6IEEGbLEu6QdKL91rJ02TqBrt8qZXpHD3lz6WDKv5-Ud3QvthbS0ulVa9Wk9Htaru_YJ0FCSnR3kD-2YaHJLttTdhmIhmgDLRIABmEM2R-jImwVC5GkZb9oL-Hy9oQR5Xksxf8Vlng==&xkcb=SoBD-_M3IF2sGCXI9h0JbzkdCdPP&p=2&fvj=1&vjs=3
2a99fcbe447b41a,iCode Palo Alto,,After School Instructor (Part-time),"Palo Alto, CA 94301 (Community Center area)",/pagead/clk?mo=r&ad=-6NYlbfkN0CtlCdohHBCkcQMrT8kwLzCIaDkHay2PnpdmY4_V6i0ML6h12Sy3x3WU3l59StxAI9QGlpr_53AIXAGYe9qevbnoz46YjhEm_PvDKs_twD92umIyjA5QQ8l2-q7zKLQR0JRMSmGiXVThXmpA0pgNTqH0cp_1eUaTOh1TMDGfQX6y52SqDKc0KRDo5JxfB8HDAlVSI78_Qddy_uGuP3lUZUB3vhsI7-lwCWT-ZUxp4vZrb3s7ql5avV5jel8Ge7SOWmiNRwMtcw7rIN6R72khYAa8V-HCfHinPpTwS6g9GMgQzc8tWnSgs216ivWibsQgwkEPG6NsqEz7z-acP2N8lmVeF04vOsDCP6OpZmPIEFIAHV__HxBFolZNcYOMe-enBsYNH84vH9HJjfN2RGjnw2U5RCtLDPQwTmjXMNNrVdSzL3dWJPYJZPUZImz2AQjuFldW1IzxTgUfYSFSykY6C2DrJsfxDesqXVRa-BqBWcoHeTcYN0ctnR2sPz6Ne5XNF3kldAuiHgd3LadhLXUrVaR9WcCCTyj03JXgTzfo0IRBQRsg-A2Huz-k_WSGPbsG3bq6_ubrityRcnS_OzZv80OfUEwBxtnYHXX5E63rlQxX905kUqp-rdp&xkcb=SoDk-_M3IF2sGCXI9h0MbzkdCdPP&p=7&fvj=1&vjs=3
d8977cee45286cb,theCoderSchool,,"Coding Tutor (in-person/remote Fremont, CA) at theCoderSchool","Fremont, CA 94538 (Downtown area)",/pagead/clk?mo=r&ad=-6NYlbfkN0D779NqIiGI0q78WgjCh2jMVoBT9GmHZdwy_hfb4tVsySt4hzIOM69mz0hh_akIq9Cxj8iLh6kZxKWyLdQ8nI2EBIMYS9McpivB0lRBB0LxifF-_9IygvmNdVxjLNQybspiBzO_WLJ8f0KcD8y_-FfDmGaVle_bxKuBlcCVklJZKiakKg4mRoWnIOXxuS5yD5NQi6Ag4vkV4l9vOzKshMuLHXeuVN8GJQixsnrakZjCbNcazTJQ2Ctfd2H2wi-1YaR-3okLuEZqnj9-TIAOZLHB9vZPeJRHEW8ObgE-ArqwO-z7vjPI_lsb73Nj5b-VT_aSoJDdJTrRH1FEJ-lo6YpITKQ8s0Yjrtiv-fwj8ua0QWWopv5j5LexgAF2XrdPjlYhKB2MkBtPoFtHkQvKOgIAgtJUM8TtkbpRp-S8IsNGOs6uNKO6xEl6zQ0gRIog_om8RT2Mk1N8yZXnB2fZ0x0me6MdksCgrbVyoUZSi4ybJ5JmUoW0sfupyH53UDsyJNaO5Fdzdhat558ywamdHwH9Cnnks3i7URUdsZgbBWhxe0_GB_3czjUkJHoDr1Ux9KLHZdP6_kyyg0nNDzLVwpk43R9SfUHKq8rJ7BvaLFF0KlavlQiZ8ieKGrY_AeMwbtpGCnhdMGQ9HpwywfV1kVWe8yTONKc5oyklOTwzsV5lIQ==&xkcb=SoC0-_M3IF2rz13I6Z0JbzkdCdPP&p=0&fvj=1&vjs=3
9da6ca2c7b7f130,Challenger School Foundation,,Computer Teacher,"San Jose, CA 95112 (North Valley area)",/pagead/clk?mo=r&ad=-6NYlbfkN0CBfIXtJMQT0AQ7TXn7HLb1EXpD7y1Hg-RzLugxyGP5fimgtbbxLlXeHTq8DDceDkoLuET9tQAyxrKPbLpLrkSVabn433d7asO6j22fKZJxtfODc6bXVFKe01NaOFTH-yIZo3c4SzFobZqTknWXBKz3bCt3QW6-cb9XB0onIgG44bQ8HWql7c-o6LpmEktGPWDWeFkS_j7VyXLc_Jt9zU7Ep_8MD9EU4_lUdOB17jSJ7o3zf6ZBGK1u7LQRmKwE5rlRiWBxW0CL-Whm_4yTz6lO_Lt2KuFp2gysyo67fkQ9tD5ekw4zSeyQoGjs5HGtA8hZRpE_IaNH9QMihBdO44-QywCmGBTxgzQHCwrjnC6NKJlyY8CLc2tA6ATXqZ42E5TMTasvoQkYrGpdcF_S-RnsOKlNZku1eWtHMGlCqNKfKWmOgs2cbIzwgOk_Ldg7JUfVdQaCrAAXwM8Bce2HnSe2C2y1t-GNsKYrMNVs5ChDAGovz6fmj4-RU2c_FAU8tZ-ua5mRWTOSy_gyEIVz7rZiG_mx4EnMrM3UcTnnrXSTZxTgRkSo66pZ6nKD-MPBegSRd8ZSgkGIJEV-Z7k9FXtj5OPmwKDQeTM2z7HOIEl3VtfQwp05db49HrHImJmAodNImoRXWOzpgwWBQpGjQB4ayq_kWCVwfKdoRg-7uljZUr-QVsoNdMBYrXQzJDimOiWLTrT3LLiRxg==&xkcb=SoAA-_M3IF2rz13I6Z0IbzkdCdPP&p=1&fvj=0&vjs=3
2a99fcbe447b41a,iCode Palo Alto,,After School Instructor (Part-time),"Palo Alto, CA 94301 (Community Center area)",/pagead/clk?mo=r&ad=-6NYlbfkN0CtlCdohHBCkcQMrT8kwLzCIaDkHay2PnpdmY4_V6i0ML6h12Sy3x3WU3l59StxAI9QGlpr_53AIXAGYe9qevbnoz46YjhEm_PvDKs_twD92umIyjA5QQ8l2-q7zKLQR0JRMSmGiXVThXmpA0pgNTqH0cp_1eUaTOh1TMDGfQX6y52SqDKc0KRDstyT10z3MhABQ1WaiS31gvMkx65dUCB_9GV38O0R4hSHGBHaFb7afq0SiJYQQBLWi1LabEsnnn8fKqx3ar9mckltnV-0lM0XhV3VLFXbZ1bF8KCniDysCJRcaQ5bNSFjghVbiqukTE0N3V6gTHcK1wXwO1LW87p23Ij4a2jdqTIrytPxAbx1ZxY1jYZsgFB9As7qbylyUMflL3wzth56Bw11B3y9hM-HoDQFu1nd2sPH-tHUbkh07lALi-i5RIHvLTZdM5i_LHv1ZNsMZ-eB6tOAksMrl5o9Pgan1xQlG8hj2ACYjB08-YgmNDC8fO9tQ1VEoCIGZhMOrT0NI0fCGPJMcpc3e_9VRHA0iHxHTFX6BxAjqWHusTIiyB8uwFZ_aQKWzGXNyZhrFGF9VYaOx6x80OvL8EXhl9k18XruQvztAlBMXd1Islwa9eYOyZVc&xkcb=SoAT-_M3IF2rz13I6Z0MbzkdCdPP&p=5&fvj=1&vjs=3
d1c5463fcdbc157,"ATR International, Inc.",,Test Engineer,"Milpitas, CA 95035",/pagead/clk?mo=r&ad=-6NYlbfkN0BfNYU94KzJuWtLrCRU4sQ8b6XPKhdAMrb_eI6vBPAcxJrFysygXHv7stKnHmfMxVaG1Hq4CrKe0MChQAUzp9lp1IoLroImCZAvvNd6tPgrUvzT9j3bkq25jSOpNwPVeTHFffnqD56HawW4PZcSa-AGBa2EHz2mu44y6ddIZjY9_7uAXrXx_-o4gQjOqMXT9fnMeJ4yUidp3ZIzXFH3_hUCKdVFuPxVjGVQhArkIbPPhuurX7IB9RFAg2bpta5U2nlkd00uKmfY1qF0E48rjEJUE7y80xYYSXmtbI3GGjf_qE8kaXWEhLc8CoPpdxH7IjQVw-8CDhA7J0FZ5GW8iTVAvI-o9Lt1L-3piM9Tc4c-pppp7PYmOG6LiP-mKbPa7MD-Hm0nGc5GSPZkSswELbpEqv4Y3wXYx3TatKzAxJ8IYF4enSWkxb6DnRr0fgMToE2INW8fWshHhJzg3uOT6l64_-4fGlOn-F3HI3OglshgbYc5Y552eA5SptSuV5JCgtWM4TrLiejLAHG-_oIz_GgxRZlTEVNjvfyYxHeiFa_Vl2yLMvKP-k-akeFbZKwY18M7KaBtfFxTmhLh656nTTazJBOLLPvO9q-SaNmSRZa0Fxt11L7p250j&xkcb=SoBn-_M3IF2rz13I6Z0AbzkdCdPP&p=9&fvj=1&vjs=3
2a99fcbe447b41a,iCode Palo Alto,,After School Instructor (Part-time),"Palo Alto, CA 94301 (Community Center area)",/pagead/clk?mo=r&ad=-6NYlbfkN0CtlCdohHBCkcQMrT8kwLzCIaDkHay2PnpdmY4_V6i0ML6h12Sy3x3WU3l59StxAI9QGlpr_53AIXAGYe9qevbnoz46YjhEm_PvDKs_twD92umIyjA5QQ8l2-q7zKLQR0JRMSmGiXVThXmpA0pgNTqH0cp_1eUaTOh1TMDGfQX6y52SqDKc0KRDFkRM438MNYKsxyaVBjmKl4H1nLA2WuXsNZPNnW8Y5MLcXVyzKQ-saVt3C7YXQUFozPx9LH2GJk5xmRa20QvNBsEIqDO1Kk6iBTdRhMuNtu0GTVmQAY2kprFlxG5vl69Jqm-B-yleKKX5wiB9odIX_0QKa0GvrbcwdCPTEedpSnhn4L5tPeoG5EPF6VJLXjWKt3SliySV6YB-1eg1XXkzWiiCjbCnjNNEMrhRrGchQzttMM9LEQh603HqHkMgSKHVSUQd_Zvzq3NPyr99pFaf93hcTvkG4cBJPg3BsqYuRJ-fKLCoEOgku8iek0rJiUQrH9vi0qpFbJFqmrOK6M-ENpXpQfoD2QrRbULNqYYea1zlUIBAux4yKjBPRfkQd-LbDT7dK4M53d-NTyPopqJ-ieMti8lhkF51wsbyfDopFktiMByQejnN5f-4lyZ4lKtL&xkcb=SoB--_M3IF2rupxjy50KbzkdCdPP&p=1&fvj=1&vjs=3
c5e657173d00dd8,Oculus,,"Research Scientist, Vision (PhD)","San Francisco, CA",/pagead/clk?mo=r&ad=-6NYlbfkN0DYl4UJW4r1Vl7FEn6T9F-rD9lpC-0oMJVSiWjK_MGUd5J0zhK0_YWmBFI6gXg_Kl9ho8kqmc_zWZ-5uAgboojVhEvgq8AThXGr5BxKpFmgnqMNEMoIBL1_GUMUxJP_LLo5x58rvIK6NbKmakrvIhYyu4vpI_1wbAHGGO-f9ofAKhdmDVdz3NBI9ydqKkbdggvxk3VqRkXeV_flsKkH8_Y-3-NICDGNw_DyA1K_O3qWLv1JIfcuaLtbSQu2kh5Jz8hgPD6sMY6nGJDckCfYrGym_lOkQDzRKW6x-8JjpDiNX9TzfOMhlD2ukla0vyiOahn9U_03Fm759IOxoMmsrxtck9MQQQagLsnUkgETw0gsWp77MSVBJsnzaHjpGV0eMK7xahu9gUxQ7osKUxh2B4JQDHeyfPnTXgQQoP-XdGJc9xGenntElujmC4FqjQuwjhiYHmVyEWpGnpgjtz_2jhmDOQWp8PZ3sqfjxc9LZlNanEK-zrAVDulwQHTbtqdqUO2Tt_ugRpCQz5ORf5UwAfK6OMn3fo3YSE8bbhUG4Z-Peu1EzeDcr0-awv_INC11OaODQvZ1ilrQdrtfdhkLUbeswhG2FFCjYK8iuMSByHDyQ2HsjJDtAiAvkYHBDM8B3SW-TK1CJ-7NMeMDxbAHuek3Jpd5VruUnRB7b75ELIoUsiXKCIWydVadLk0jggfGwppWiy8p4QCg7nEXmCc8gTjY0GwCyKZddggkmhqrn5wp1Bv9O12xngcMszRA81iY00pMQOAXxGgyCUUPt3d8exdlzLog79sr0Z6xgIcS9KwCGvGxHWBUt4H4zGxUJzjtxA9GNXp30AHuipWh4mQYtZ0sIGmfsz0MYVL-LW3c2hvkO5m49fntGo2rW2j65mImIhQHVu194kHsraJ1pGrvpc8e0f4VLyMZnCEn8hljqftO-ddvfJK03whIrJ0RXQ4xAVh4Hms37ydXcU1dXrQ02oKng4PoHKEnMeoGXYafxxYFHmTJI8M5kpC9f38Moa7XoNtyTMej6pQXTpl4jp--fRZndIgqsJ7pYpgPZEbL-Ac76rwIud10ygYYE9OXAwSJISJF-5pLdVO3CaSPUGpPntBOxzyaw8NAbZXkV53WKGriUdvog0p9coWjEWV2EAOGgsSYWV3d4g2wr6Chh6KjTuAkAubD0W-0a5dCUD98wFimlCFKb2gl6XPvNxH1HxIY_34abQp3UpIaTpZHlYGgSmOX&xkcb=SoDm-_M3IF2rcjXI7Z0LbzkdCdPP&p=0&fvj=0&vjs=3
